444	20	1
468	20	1
479	20	1
480	20	1
34	20	1
513	20	1
514	20	1
516	20	1
517	20	1
522	20	1
526	20	1
529	20	1
65	20	1
543	20	1
544	20	1
545	20	1
547	20	1
563	20	1
565	20	1
568	20	1
570	20	1
576	20	1
453	83	1
33	83	1
35	83	1
488	83	1
65	83	1
561	83	1
27	83	1
453	83	1
485	83	1
83	83	1
33	83	1
65	83	1
29	5	1
69	5	1
13	5	1
41	5	1
83	5	1
33	5	1
83	5	1
33	5	1
562	5	1
33	5	1
22	5	1
29	5	1
63	5	1
83	5	1
33	5	1
33	57	1
563	57	1
65	57	1
561	57	1
27	75	1
461	75	1
45	75	1
518	75	1
529	75	1
543	75	1
547	75	1
416	75	1
605	75	1
84	75	1
526	75	1
436	75	1
572	75	1
57	75	1
29	75	1
69	75	1
61	75	1
63	75	1
41	75	1
14	75	1
479	75	1
608	75	1
592	75	1
513	75	1
516	75	1
70	75	1
402	75	1
27	141	1
453	141	1
485	141	1
461	52	1
518	52	1
518	52	1
529	52	1
543	52	1
468	52	1
34	52	1
526	52	1
61	52	1
395	52	1
70	52	1
402	52	1
45	52	1
518	52	1
594	52	1
597	52	1
599	52	1
83	52	1
13	52	1
479	52	1
33	52	1
41	52	1
61	52	1
69	52	1
70	52	1
592	52	1
608	52	1
449	52	1
490	52	1
518	52	1
83	52	1
605	52	1
432	52	1
450	52	1
461	52	1
468	52	1
479	52	1
33	52	1
34	52	1
485	52	1
503	52	1
513	52	1
515	52	1
57	52	1
516	52	1
526	52	1
529	52	1
65	52	1
543	52	1
563	52	1
570	52	1
572	52	1
78	52	1
27	10	1
518	10	1
599	10	1
33	10	1
33	10	1
547	10	1
605	10	1
605	10	1
605	10	1
84	10	1
64	10	1
432	10	1
57	10	1
29	10	1
63	10	1
13	10	1
13	10	1
58	10	1
479	10	1
70	10	1
37	10	1
83	10	1
13	10	1
416	10	1
33	10	1
65	10	1
480	10	1
65	10	1
539	3	1
597	3	1
599	3	1
543	3	1
543	3	1
480	3	1
480	3	1
65	3	1
35	3	1
33	3	1
507	3	1
416	3	1
609	3	1
34	3	1
78	3	1
37	3	1
13	3	1
592	3	1
595	3	1
516	3	1
65	3	1
27	37	1
395	26	1
545	63	1
27	67	1
69	88	1
592	88	1
84	3	1
316	2	1
529	90	1
208	72	1
419	29	1
14	65	1
516	92	1
513	93	1
551	29	1
459	41	1
199	68	1
242	99	1
453	101	1
27	3	1
260	10	1
462	103	1
69	68	1
572	106	1
453	108	1
605	2	1
563	112	1
310	99	1
562	41	1
453	114	1
529	115	1
27	103	1
362	41	1
67	39	1
549	2	1
234	119	1
529	69	1
217	120	1
444	73	1
502	10	1
2	68	1
529	122	1
364	39	1
304	93	1
432	63	1
453	83	1
411	72	1
608	68	1
561	125	1
305	126	1
518	128	1
491	129	1
260	73	1
470	52	1
562	109	1
605	14	1
201	37	1
310	90	1
410	124	1
439	88	1
572	37	1
407	68	1
562	124	1
194	14	1
507	134	1
352	67	1
395	29	1
517	73	1
381	65	1
592	138	1
605	139	1
381	124	1
479	93	1
461	140	1
528	5	1
540	124	1
533	141	1
423	29	1
563	142	1
170	29	1
27	91	1
551	14	1
416	108	1
576	96	1
518	52	1
416	92	1
529	146	1
532	148	1
234	146	1
481	96	1
69	149	1
283	10	1
505	103	1
480	63	1
455	152	1
419	83	1
545	41	1
442	104	1
461	72	1
543	110	1
65	72	1
124	112	1
410	72	1
516	138	1
511	97	1
143	97	1
479	126	1
69	26	1
444	2	1
562	155	1
357	93	1
444	14	1
563	91	1
550	15	1
371	156	1
201	126	1
547	3	1
605	3	1
566	158	1
569	159	1
410	114	1
58	99	1
98	14	1
605	29	1
524	162	1
468	87	1
255	108	1
178	9	1
580	29	1
399	163	1
153	110	1
515	2	1
242	87	1
442	29	1
453	166	1
529	2	1
605	65	1
608	120	1
320	114	1
57	3	1
563	103	1
436	167	1
244	169	1
449	14	1
511	94	1
201	140	1
352	72	1
479	26	1
491	112	1
594	24	1
516	93	1
58	72	1
566	170	1
480	2	1
605	39	1
22	14	1
436	3	1
422	120	1
563	171	1
234	172	1
468	14	1
41	92	1
250	122	1
562	174	1
480	37	1
58	23	1
57	106	1
518	68	1
530	72	1
305	103	1
603	126	1
381	172	1
485	72	1
505	41	1
516	57	1
515	130	1
316	99	1
547	93	1
357	73	1
276	152	1
547	72	1
242	14	1
592	72	1
516	6	1
9	14	1
572	93	1
402	112	1
562	144	1
75	10	1
436	10	1
124	29	1
442	92	1
57	93	1
580	14	1
61	178	1
57	72	1
316	156	1
316	90	1
516	26	1
444	72	1
561	115	1
320	14	1
452	185	1
608	149	1
35	72	1
547	73	1
488	186	1
341	72	1
544	3	1
599	52	1
352	29	1
462	173	1
208	114	1
563	57	1
543	5	1
529	88	1
507	10	1
29	41	1
57	73	1
479	14	1
543	103	1
33	5	1
513	3	1
468	5	1
543	73	1
416	126	1
462	100	1
468	103	1
450	14	1
576	67	1
381	190	1
33	128	1
448	10	1
442	14	1
35	39	1
518	75	1
125	192	1
436	73	1
125	57	1
33	174	1
580	14	1
563	182	1
242	103	1
516	37	1
449	68	1
137	24	1
2	14	1
462	37	1
443	29	1
111	122	1
316	174	1
513	10	1
510	108	1
261	68	1
566	196	1
45	3	1
468	37	1
201	87	1
543	112	1
362	109	1
125	6	1
485	24	1
401	163	1
479	112	1
461	197	1
491	91	1
456	122	1
468	2	1
281	37	1
369	14	1
491	103	1
444	68	1
63	5	1
310	2	1
562	105	1
613	103	1
516	197	1
547	176	1
260	52	1
11	2	1
436	104	1
310	150	1
422	29	1
242	2	1
568	29	1
599	5	1
208	65	1
381	174	1
518	126	1
409	15	1
399	41	1
114	2	1
589	14	1
409	3	1
543	3	1
61	39	1
369	97	1
386	6	1
341	24	1
605	88	1
491	154	1
539	93	1
395	201	1
540	100	1
281	41	1
49	2	1
290	90	1
503	203	1
518	110	1
281	101	1
41	57	1
63	37	1
562	3	1
30	14	1
565	109	1
547	9	1
41	6	1
201	162	1
41	97	1
490	5	1
199	103	1
453	120	1
234	204	1
433	103	1
592	92	1
410	65	1
371	152	1
98	41	1
206	68	1
485	67	1
547	112	1
41	26	1
456	103	1
234	115	1
27	178	1
63	68	1
468	176	1
529	29	1
563	41	1
563	205	1
416	93	1
310	115	1
305	14	1
442	68	1
75	101	1
530	167	1
28	29	1
314	39	1
125	41	1
529	171	1
195	149	1
479	149	1
413	183	1
530	10	1
381	97	1
244	115	1
385	90	1
371	119	1
515	108	1
65	92	1
201	171	1
516	110	1
568	209	1
506	10	1
449	26	1
242	106	1
411	185	1
568	147	1
402	72	1
260	112	1
453	68	1
63	41	1
341	67	1
595	212	1
381	91	1
310	114	1
234	5	1
65	174	1
259	23	1
65	3	1
568	91	1
41	67	1
143	88	1
402	58	1
543	93	1
563	24	1
547	142	1
518	130	1
404	103	1
543	2	1
41	37	1
242	39	1
148	14	1
580	2	1
485	119	1
242	214	1
559	100	1
518	120	1
253	108	1
562	218	1
58	52	1
479	114	1
479	203	1
539	134	1
488	87	1
124	92	1
540	136	1
316	72	1
511	72	1
436	128	1
479	75	1
568	96	1
532	221	1
78	192	1
589	103	1
111	15	1
479	57	1
491	67	1
41	52	1
529	14	1
566	111	1
442	149	1
479	176	1
84	152	1
66	120	1
143	115	1
608	103	1
27	68	1
16	29	1
242	204	1
43	67	1
402	5	1
385	209	1
299	163	1
407	126	1
28	29	1
606	41	1
413	122	1
564	224	1
27	152	1
529	140	1
453	67	1
381	3	1
608	5	1
419	165	1
364	2	1
606	10	1
52	14	1
485	106	1
468	88	1
357	14	1
461	26	1
43	41	1
564	105	1
125	119	1
485	103	1
27	39	1
20	68	1
27	106	1
529	91	1
58	3	1
561	83	1
508	87	1
316	140	1
310	136	1
362	83	1
400	72	1
605	24	1
511	182	1
410	37	1
65	15	1
562	137	1
506	5	1
608	138	1
242	88	1
27	72	1
539	97	1
111	3	1
436	24	1
547	26	1
422	5	1
114	10	1
540	185	1
102	36	1
27	26	1
490	29	1
528	99	1
599	103	1
9	72	1
402	75	1
413	174	1
563	14	1
41	68	1
27	221	1
450	149	1
255	174	1
57	26	1
539	119	1
480	231	1
66	197	1
411	183	1
352	41	1
439	97	1
18	57	1
485	37	1
365	5	1
381	226	1
153	87	1
234	128	1
547	14	1
43	234	1
260	110	1
491	29	1
608	3	1
562	168	1
529	214	1
444	126	1
543	37	1
539	154	1
102	23	1
381	182	1
381	73	1
475	41	1
283	2	1
550	68	1
33	83	1
111	93	1
57	14	1
484	236	1
67	88	1
453	172	1
208	69	1
595	14	1
234	120	1
238	2	1
492	10	1
524	126	1
497	26	1
595	10	1
529	97	1
416	91	1
41	110	1
374	103	1
539	3	1
107	180	1
153	14	1
335	29	1
462	10	1
352	201	1
310	91	1
562	238	1
517	10	1
2	103	1
423	235	1
357	2	1
493	113	1
371	5	1
250	14	1
436	68	1
562	87	1
413	2	1
65	39	1
230	241	1
562	89	1
111	73	1
432	73	1
606	5	1
609	242	1
563	172	1
559	185	1
570	122	1
243	103	1
605	92	1
114	67	1
539	10	1
606	26	1
563	52	1
563	88	1
402	2	1
566	245	1
543	10	1
243	106	1
334	29	1
547	2	1
123	68	1
439	37	1
479	110	1
2	231	1
455	41	1
134	103	1
243	10	1
529	110	1
260	120	1
489	248	1
543	126	1
608	2	1
27	83	1
395	234	1
201	90	1
281	67	1
563	68	1
2	10	1
492	52	1
530	63	1
433	41	1
14	14	1
153	103	1
453	251	1
416	209	1
491	14	1
238	88	1
439	125	1
208	119	1
102	103	1
33	92	1
491	146	1
606	135	1
153	83	1
545	176	1
178	10	1
4	29	1
352	128	1
545	14	1
468	72	1
114	87	1
33	100	1
516	72	1
14	234	1
191	100	1
153	37	1
448	92	1
201	122	1
208	3	1
580	68	1
565	44	1
516	10	1
495	14	1
567	241	1
439	68	1
503	93	1
436	126	1
320	115	1
385	80	1
416	73	1
518	122	1
604	29	1
16	192	1
561	204	1
104	14	1
436	9	1
462	185	1
28	10	1
97	114	1
599	29	1
456	14	1
524	122	1
559	111	1
569	109	1
69	2	1
576	88	1
453	126	1
491	52	1
562	168	1
563	26	1
473	41	1
518	14	1
485	68	1
230	14	1
595	68	1
377	255	1
125	26	1
562	179	1
529	149	1
563	204	1
381	52	1
543	101	1
2	103	1
610	184	1
310	163	1
491	68	1
238	68	1
599	14	1
480	203	1
304	149	1
402	26	1
563	115	1
562	256	1
381	24	1
513	9	1
92	97	1
234	163	1
88	106	1
413	97	1
92	91	1
234	150	1
547	138	1
2	2	1
453	162	1
563	258	1
12	126	1
567	14	1
206	41	1
462	39	1
608	6	1
52	68	1
402	68	1
33	6	1
490	41	1
488	83	1
606	242	1
540	87	1
364	124	1
563	5	1
462	63	1
12	14	1
518	103	1
539	128	1
230	2	1
524	2	1
125	5	1
530	29	1
599	14	1
402	9	1
608	10	1
234	190	1
543	162	1
41	10	1
92	90	1
455	2	1
27	88	1
43	3	1
456	68	1
605	67	1
530	68	1
41	72	1
491	149	1
95	3	1
143	91	1
410	41	1
479	37	1
404	10	1
605	37	1
404	167	1
605	231	1
423	83	1
485	174	1
381	68	1
36	3	1
111	26	1
494	10	1
518	2	1
480	265	1
234	87	1
515	241	1
27	165	1
439	174	1
27	14	1
605	52	1
92	10	1
436	29	1
433	128	1
461	73	1
491	26	1
529	72	1
104	24	1
409	103	1
111	14	1
506	2	1
57	29	1
570	14	1
545	10	1
422	2	1
592	209	1
381	258	1
459	73	1
518	41	1
468	114	1
506	92	1
468	63	1
529	73	1
562	5	1
281	114	1
385	103	1
565	73	1
234	2	1
468	149	1
416	52	1
201	41	1
479	106	1
158	39	1
526	14	1
281	149	1
605	68	1
462	41	1
480	14	1
572	10	1
416	24	1
29	68	1
180	73	1
595	57	1
316	91	1
260	14	1
453	37	1
125	128	1
563	120	1
66	135	1
58	120	1
433	2	1
413	65	1
491	5	1
22	3	1
316	171	1
195	126	1
479	72	1
381	171	1
529	24	1
547	101	1
514	29	1
310	72	1
111	2	1
14	101	1
112	87	1
547	114	1
480	3	1
456	204	1
41	41	1
278	136	1
449	2	1
529	150	1
36	75	1
125	120	1
9	73	1
518	39	1
480	29	1
580	178	1
563	106	1
422	14	1
529	26	1
352	120	1
479	24	1
485	120	1
570	29	1
242	124	1
109	271	1
125	106	1
364	87	1
608	203	1
66	119	1
444	108	1
566	147	1
570	65	1
563	214	1
368	73	1
531	14	1
374	87	1
562	273	1
208	24	1
485	39	1
381	110	1
491	36	1
439	10	1
58	103	1
462	29	1
374	99	1
510	66	1
518	204	1
27	223	1
260	103	1
597	14	1
114	90	1
364	14	1
605	75	1
567	106	1
52	26	1
41	90	1
529	41	1
530	2	1
485	63	1
16	81	1
572	122	1
444	29	1
570	149	1
530	73	1
45	6	1
518	88	1
401	3	1
500	10	1
540	174	1
410	181	1
566	151	1
529	67	1
260	2	1
153	72	1
439	188	1
411	15	1
89	114	1
543	142	1
564	185	1
444	24	1
549	14	1
234	93	1
365	44	1
475	2	1
2	3	1
613	41	1
506	3	1
109	72	1
550	203	1
400	3	1
605	114	1
488	111	1
381	251	1
442	2	1
422	3	1
456	36	1
539	126	1
320	163	1
459	14	1
563	10	1
16	3	1
410	88	1
479	197	1
217	68	1
242	172	1
28	3	1
9	15	1
422	103	1
381	120	1
491	120	1
69	15	1
100	115	1
530	92	1
114	97	1
518	57	1
491	106	1
385	14	1
603	72	1
238	14	1
219	14	1
2	52	1
470	41	1
485	83	1
69	3	1
529	119	1
484	242	1
486	29	1
416	126	1
436	14	1
395	5	1
284	68	1
573	152	1
475	92	1
234	156	1
234	90	1
28	14	1
320	120	1
526	73	1
402	14	1
439	41	1
27	172	1
423	140	1
368	183	1
416	110	1
84	41	1
572	2	1
453	41	1
371	97	1
486	98	1
395	3	1
316	41	1
61	149	1
69	72	1
27	41	1
281	150	1
234	108	1
479	10	1
561	41	1
518	247	1
400	93	1
45	37	1
260	39	1
92	24	1
43	281	1
409	92	1
547	75	1
27	204	1
294	87	1
36	14	1
491	184	1
561	73	1
462	81	1
566	136	1
503	128	1
444	120	1
543	14	1
601	41	1
208	171	1
238	67	1
385	29	1
238	10	1
78	68	1
357	119	1
484	42	1
436	5	1
31	68	1
234	174	1
305	52	1
513	14	1
518	67	1
308	23	1
400	163	1
117	17	1
432	29	1
529	37	1
102	5	1
316	24	1
577	285	1
563	97	1
416	26	1
529	65	1
488	185	1
562	105	1
436	103	1
562	111	1
442	93	1
22	142	1
243	97	1
491	10	1
439	90	1
242	174	1
281	69	1
480	73	1
364	203	1
206	108	1
125	97	1
480	68	1
606	39	1
533	119	1
137	197	1
609	5	1
409	14	1
439	181	1
529	52	1
580	3	1
518	72	1
410	183	1
4	2	1
543	58	1
305	68	1
92	68	1
17	29	1
561	203	1
592	68	1
137	87	1
436	58	1
33	165	1
436	2	1
399	29	1
407	3	1
543	26	1
544	176	1
605	10	1
349	149	1
439	111	1
513	103	1
589	14	1
49	103	1
413	90	1
563	87	1
516	126	1
65	83	1
304	68	1
445	15	1
526	10	1
480	126	1
250	103	1
365	3	1
281	97	1
513	37	1
462	3	1
243	72	1
516	122	1
516	15	1
456	10	1
357	68	1
242	97	1
410	5	1
33	14	1
449	126	1
33	192	1
143	5	1
242	91	1
65	103	1
518	212	1
543	92	1
310	88	1
238	150	1
102	41	1
436	135	1
201	114	1
58	97	1
468	119	1
439	87	1
111	108	1
453	3	1
436	176	1
150	128	1
562	136	1
43	14	1
550	3	1
563	2	1
462	88	1
238	91	1
529	93	1
29	10	1
513	41	1
485	154	1
238	41	1
75	26	1
158	88	1
562	151	1
208	120	1
518	203	1
461	110	1
371	67	1
488	100	1
98	103	1
479	101	1
491	97	1
310	14	1
517	14	1
27	15	1
371	99	1
468	3	1
234	72	1
547	68	1
562	185	1
27	141	1
33	91	1
510	14	1
170	103	1
242	90	1
550	14	1
436	15	1
123	201	1
572	29	1
529	112	1
242	3	1
453	93	1
57	68	1
65	34	1
609	26	1
576	41	1
402	41	1
515	24	1
563	63	1
400	10	1
352	122	1
468	10	1
444	26	1
201	72	1
561	10	1
440	83	1
608	122	1
109	26	1
563	75	1
381	87	1
485	10	1
316	88	1
158	3	1
508	91	1
143	68	1
526	203	1
449	69	1
399	14	1
528	91	1
448	63	1
479	39	1
234	73	1
201	115	1
540	103	1
528	96	1
605	41	1
516	103	1
304	203	1
529	126	1
475	24	1
452	111	1
518	92	1
608	14	1
143	41	1
526	2	1
381	14	1
543	41	1
592	110	1
244	3	1
314	101	1
518	197	1
491	87	1
425	29	1
516	120	1
453	73	1
532	172	1
35	83	1
226	103	1
560	107	1
566	218	1
255	99	1
402	73	1
529	68	1
65	149	1
491	166	1
52	152	1
561	72	1
242	73	1
65	303	1
22	15	1
516	203	1
260	72	1
574	73	1
461	120	1
281	73	1
41	15	1
480	113	1
432	14	1
75	209	1
234	251	1
442	15	1
89	2	1
357	10	1
124	103	1
491	2	1
411	14	1
411	91	1
41	122	1
518	63	1
259	112	1
453	57	1
180	3	1
560	14	1
450	103	1
14	2	1
497	5	1
518	114	1
592	130	1
442	3	1
407	108	1
562	100	1
539	87	1
563	93	1
352	3	1
27	105	1
608	26	1
335	14	1
484	39	1
49	41	1
517	113	1
608	75	1
109	2	1
518	149	1
436	57	1
479	120	1
562	221	1
526	3	1
381	103	1
529	5	1
243	65	1
597	14	1
58	67	1
371	109	1
335	10	1
238	15	1
563	110	1
57	10	1
199	69	1
491	130	1
529	3	1
304	10	1
490	140	1
41	101	1
381	83	1
374	90	1
436	138	1
479	23	1
52	171	1
539	14	1
41	119	1
561	57	1
576	91	1
422	68	1
563	99	1
479	41	1
16	103	1
444	103	1
294	90	1
565	147	1
243	113	1
399	2	1
529	174	1
566	144	1
543	63	1
416	87	1
453	112	1
69	37	1
605	146	1
480	108	1
423	167	1
452	210	1
563	90	1
456	2	1
402	15	1
125	99	1
576	73	1
381	41	1
143	99	1
530	198	1
605	87	1
41	103	1
432	37	1
381	101	1
563	108	1
27	142	1
416	14	1
407	103	1
432	2	1
442	73	1
589	41	1
563	39	1
545	29	1
41	120	1
524	108	1
516	2	1
234	197	1
35	103	1
125	39	1
592	29	1
52	44	1
432	58	1
335	135	1
549	29	1
41	99	1
514	119	1
539	5	1
483	14	1
563	174	1
453	142	1
561	172	1
561	67	1
485	2	1
518	26	1
104	29	1
243	87	1
516	14	1
516	73	1
562	91	1
543	24	1
488	140	1
475	52	1
529	99	1
562	147	1
12	3	1
310	172	1
450	37	1
480	92	1
529	87	1
479	68	1
92	99	1
436	72	1
608	41	1
381	106	1
475	10	1
233	72	1
49	14	1
416	5	1
539	2	1
230	29	1
479	5	1
111	120	1
491	139	1
491	110	1
539	58	1
381	39	1
475	108	1
518	172	1
594	15	1
515	149	1
510	101	1
539	41	1
158	103	1
402	52	1
573	188	1
416	37	1
533	270	1
365	15	1
479	146	1
242	52	1
529	120	1
462	126	1
102	126	1
125	303	1
61	209	1
362	189	1
365	171	1
518	93	1
515	26	1
456	93	1
304	126	1
449	241	1
27	110	1
410	150	1
513	72	1
491	108	1
43	103	1
259	120	1
304	14	1
573	14	1
480	212	1
114	114	1
65	192	1
497	68	1
561	176	1
563	124	1
595	41	1
491	39	1
480	103	1
529	39	1
453	14	1
